business_status,formatted_address,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,opening_hours,plus_code,permanently_closed,price_level,url
OPERATIONAL,"R4F2+WWR, Jl. Goa Jepang, Sumberker, Kec. Samofa, Kabupaten Biak Numfor, Papua 98118, Indonesia","{'location': {'lat': -1.1751364, 'lng': 136.1022712}, 'viewport': {'northeast': {'lat': -1.173786570107278, 'lng': 136.1036210298927}, 'southwest': {'lat': -1.176486229892722, 'lng': 136.1009213701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Biak papua,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113813041751275127316"">A Google User</a>'], 'photo_reference': 'AUGGfZkC7mJo7HSGftggYJNnYZ2p3QdEHnmQll1fwhMqSPpSmR28D1QQpKlqqDL3T1j42vpKPmt70GpsmZicLikK-tKNFAPy_66qRQh4C0WXguBsz4geN9mF6ylty5vpXo0F-v0hfhvN04FxLcv0pRn4yBrqcBxoWXy3aiT-_4WA-odVcTSD', 'width': 4000}]",ChIJ8aMKSYaPA2gRlBhXEk2QWEM,4.6,ChIJ8aMKSYaPA2gRlBhXEk2QWEM,"['tourist_attraction', 'point_of_interest', 'establishment']",5.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8aMKSYaPA2gRlBhXEk2QWEM
OPERATIONAL,"R59F+VQX, Jl. Raya Bosnik, Ruar, Kec. Biak Tim., Kabupaten Biak Numfor, Papua 98152, Indonesia","{'location': {'lat': -1.1802718, 'lng': 136.1744983}, 'viewport': {'northeast': {'lat': -1.178690770107278, 'lng': 136.1758808798927}, 'southwest': {'lat': -1.181390429892722, 'lng': 136.1731812201072}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Mangrove,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110124195491343674689"">Dwi Asih</a>'], 'photo_reference': 'AUGGfZmhTA5ar8fvyBUFVNhWu2wZ1vbXNdbyXSHQkdzSnlbCqrPr1yK5yA34g-IrZb7HER7bnHRK72FCY50tOBr4rWRwOlqUrQ3sxq0gLF8_g-3avqfjMRSNRrVdWiJzV9gg8HUru9f9HptItqWNB4UR55eqrje_ikdw4RFwOynlUN259UDt', 'width': 2448}]",ChIJweT53KWJA2gRYZKvlnUFlYo,4.3,ChIJweT53KWJA2gRYZKvlnUFlYo,"['tourist_attraction', 'point_of_interest', 'establishment']",25.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJweT53KWJA2gRYZKvlnUFlYo
OPERATIONAL,"R5C9+2J, Ruar, Biak Timur, Biak Numfor Regency, Papua, Indonesia","{'location': {'lat': -1.1799375, 'lng': 136.1690625}, 'viewport': {'northeast': {'lat': -1.178530770107278, 'lng': 136.1704134298927}, 'southwest': {'lat': -1.181230429892722, 'lng': 136.1677137701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jembatan Mangrove Ruar - Jalan Pulang,"[{'height': 1920, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116515113783181486515"">nur amaliah</a>'], 'photo_reference': 'AUGGfZkQlugstjrwcs0qLBt5r88mROZVmWbHzecLh7HLd9zq0qMZaylXgYmJ8kbSXVv3Nc9htOSIAFnpqkUddj89AN-aOYhjdphNOFnaoe5bvQsdR9gb2j1tYtXot2ND1-QGTM-fiQ_T7gHX7L0PYE_dcbY-odmSR-LuAxGqZ-yniw5J4ViE', 'width': 1080}]",ChIJU9ICVACJA2gRjr4AoFa2fyw,5.0,ChIJU9ICVACJA2gRjr4AoFa2fyw,"['tourist_attraction', 'point_of_interest', 'establishment']",3.0,{'open_now': True},,,,https://www.google.com/maps/place/?q=place_id:ChIJU9ICVACJA2gRjr4AoFa2fyw
OPERATIONAL,"WW7C+M5G negeri dongeng biak, Sunyar, Padwa, Kabupaten Biak Numfor, Papua, Indonesia","{'location': {'lat': -1.0858106, 'lng': 135.9204416}, 'viewport': {'northeast': {'lat': -1.084460770107278, 'lng': 135.9217914298927}, 'southwest': {'lat': -1.087160429892722, 'lng': 135.9190917701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Negeri Dongeng Biak,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105899506058654212194"">A Google User</a>'], 'photo_reference': 'AUGGfZnPDOg-nQ5We3HMXs3pHZ3Yhem8Ft7qR8DsGk-IgNxxBQoiIUxaPEp4baRLpb41a3TYu-HjhQaNpkarMjb8ZpyKwEA2U1avYiUlLdQU40YI7kbb2wmxcE2l0d4BtMbWzM2PuEwasHuVwPQilOWc4Lowd7Z-8r5EDYJF_DcAmJ6Djozr', 'width': 5328}]",ChIJObdswkeXA2gRXlSVo9xciro,4.4,ChIJObdswkeXA2gRXlSVo9xciro,"['tourist_attraction', 'point_of_interest', 'establishment']",51.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJObdswkeXA2gRXlSVo9xciro
OPERATIONAL,"R3GV+MWH, Samofa, Biak Numfor Regency, Papua 98111, Indonesia","{'location': {'lat': -1.1733242, 'lng': 136.0948458}, 'viewport': {'northeast': {'lat': -1.171873270107278, 'lng': 136.0962773798927}, 'southwest': {'lat': -1.174572929892722, 'lng': 136.0935777201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/cafe-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/cafe_pinlet,Bukit Satu Hati,"[{'height': 2360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110784155392107853050"">Stevry Yushady</a>'], 'photo_reference': 'AUGGfZlQb2mDUOQNo2HVjNdMXH0kJevWwkbpnpoh1oAX-fuRer2VdK8UmjeF1v_J6tlmfb2rN2taezZI3DpIHKzgJeCFKq_1-5uB0LL5YkguaZBDMs6ZQrvamOcQopw20gdwJYk_xCRndduMzn-0FPaoCg2ahpiCAvGU3JtcFqZ9HGz_TKe8', 'width': 3602}]",ChIJmwBDD_iOA2gRhFep7vx1i1U,4.4,ChIJmwBDD_iOA2gRhFep7vx1i1U,"['cafe', 'store', 'point_of_interest', 'food', 'establishment']",91.0,{'open_now': False},,,,https://www.google.com/maps/place/?q=place_id:ChIJmwBDD_iOA2gRhFep7vx1i1U
OPERATIONAL,"R6HF+WW5, Orwer, Biak Timur, Biak Numfor Regency, Papua 98152, Indonesia","{'location': {'lat': -1.1706596, 'lng': 136.2226246}, 'viewport': {'northeast': {'lat': -1.169458270107278, 'lng': 136.2239927298927}, 'southwest': {'lat': -1.172157929892722, 'lng': 136.2212930701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kali Kaca,"[{'height': 1296, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104907018388314795983"">A Google User</a>'], 'photo_reference': 'AUGGfZlhgIuhzrr7MKkipR-IgREpyhG2COC3fxUsqnrSUVrbFxRrz3KNdnUaHarWnQ_rGwDiK-WyEBQpX6YmCt11_rSrZ7ElA0EmE5nopJyFn-0ATLrJEZ-q2b-Hj1y1R7RtCdTUZzkhjrtwNy-ihhAA_AsTwk6Lo0Kv3KXufOHoB1zF9gcv', 'width': 972}]",ChIJwVYLzLR3BGgRuRsS1UqylbI,4.5,ChIJwVYLzLR3BGgRuRsS1UqylbI,"['tourist_attraction', 'point_of_interest', 'establishment']",6.0,,,,,https://www.google.com/maps/place/?q=place_id:ChIJwVYLzLR3BGgRuRsS1UqylbI
CLOSED_TEMPORARILY,"WW79+W5, Kali Barupi, Kababur, Distrik Biak Barat, Kabupaten Biak Numfor, Papua 98155, Indonesia","{'location': {'lat': -1.0854425, 'lng': 135.9177648}, 'viewport': {'northeast': {'lat': -1.084092670107278, 'lng': 135.9191146298927}, 'southwest': {'lat': -1.086792329892722, 'lng': 135.9164149701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Barupi Forest,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116134008122429760841"">icad dali</a>'], 'photo_reference': 'AUGGfZlXUf_4AOguh_lTAGTb5NoCE5x08EQpB_a7ICFrb9A9nHkDbJigMMhC5PrFpoT6ner4eP4yh-SSRMN9c0jJCUatGML7FY6_VAF0u3uWW0q-OD_Cfa-TzLZYNq0GrvJ2pcwPSXYLw5WkhcUnjujD3e0S14FDxBuGEV9LGu4SnLg11X93', 'width': 576}]",ChIJWelQspXrA2gR83l3odLbLgo,0.0,ChIJWelQspXrA2gR83l3odLbLgo,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJWelQspXrA2gR83l3odLbLgo
OPERATIONAL,"VX4M+PH5, Adoki, Yendidori, Biak Numfor Regency, Papua 98116, Indonesia","{'location': {'lat': -1.143269, 'lng': 135.9840062}, 'viewport': {'northeast': {'lat': -1.141928670107278, 'lng': 135.9854237798927}, 'southwest': {'lat': -1.144628329892722, 'lng': 135.9827241201073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Raja Tiga Adoki,"[{'height': 3468, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113771934950045079648"">Muhammad Fahmi</a>'], 'photo_reference': 'AUGGfZmjdWV9gpok6J2YHkHvsjD5EM26dsC3-0wERmzTNgd9Awk2tgmWj6plNY41Q0g-qnXtC3-3ImDswhaX8V4Bsb9DBvQi2PAuKwqISrw28LLuB5dgBYcswd30aPuWBoYlvhGGjgVheAiNWRM5hnCKpSd-Rr-t1yilqkOF4mqwzO6iQl8E', 'width': 4624}]",ChIJreuBfceTA2gRvq0lj_dkla4,4.8,ChIJreuBfceTA2gRvq0lj_dkla4,"['point_of_interest', 'establishment']",49.0,{},,,,https://www.google.com/maps/place/?q=place_id:ChIJreuBfceTA2gRvq0lj_dkla4
OPERATIONAL,"Adoki, Yendidori, Biak Numfor Regency, Papua 98118, Indonesia","{'location': {'lat': -1.1469674, 'lng': 135.9778429}, 'viewport': {'northeast': {'lat': -1.145486270107278, 'lng': 135.9792311298927}, 'southwest': {'lat': -1.148185929892722, 'lng': 135.9765314701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adoki Tanjung Sarweri,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113271688235019690502"">Mahmud Maulid Doe</a>'], 'photo_reference': 'AUGGfZkPpu6wstvhkdLty23UjkBZBhnrlj2bW0JZjinWRVjwIa68UVwM3KwZ5bFSvt3eZtlXnpMFQ2IGwhr6yj2z4cN8fcJRIVvvZhweKaZRL_avsyjTCmoXOCrijDyxGUyVGotXCy7riGqmz_fF3_RY1BxbtqAHlWnBQqSSJtYbnFEGTkis', 'width': 4000}]",ChIJt9G_67uVA2gR8ypfPojLQmc,4.5,ChIJt9G_67uVA2gR8ypfPojLQmc,"['tourist_attraction', 'point_of_interest', 'establishment']",35.0,{'open_now': True},"{'compound_code': 'VX3H+64 Adoki, Biak Numfor Regency, Papua, Indonesia', 'global_code': '6QCQVX3H+64'}",,,https://www.google.com/maps/place/?q=place_id:ChIJt9G_67uVA2gR8ypfPojLQmc
OPERATIONAL,"VX5V+5WR, Jl. Raya Sorido, Adoki, Kec. Yendidori, Kabupaten Biak Numfor, Papua 98116, Indonesia","{'location': {'lat': -1.1420022, 'lng': 135.9947515}, 'viewport': {'northeast': {'lat': -1.140631670107278, 'lng': 135.9960957298927}, 'southwest': {'lat': -1.143331329892722, 'lng': 135.9933960701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Pantai Impendi,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116791587594511744270"">A Google User</a>'], 'photo_reference': 'AUGGfZkkI03LtSQRcKfpAtc5J8GnE_xuRXbqbhDZ8Hirh2zVEjgDjuo3o6UplrtvZXBgHBCJH1zOdkJjPPmLgdqX6Niwy7YdEhDqzOorJ-Mhdjv04dLbnO09oYhFOJSlwII9Z7Q3_VVMSZr2z7_ictW0D6aeeUo0agziznW0M-d04PeCX5Hr', 'width': 4160}]",ChIJYcaMFi-TA2gRcGjrHhhoth0,4.5,ChIJYcaMFi-TA2gRcGjrHhhoth0,"['tourist_attraction', 'point_of_interest', 'establishment']",13.0,{},,,,https://www.google.com/maps/place/?q=place_id:ChIJYcaMFi-TA2gRcGjrHhhoth0
CLOSED_TEMPORARILY,"WW79+M2V, Kababur, Biak Barat, Biak Numfor Regency, Papua, Indonesia","{'location': {'lat': -1.085766, 'lng': 135.9175576}, 'viewport': {'northeast': {'lat': -1.084416170107278, 'lng': 135.9189074298927}, 'southwest': {'lat': -1.087115829892722, 'lng': 135.9162077701073}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#13B5C7,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Wisata Hutan Barupi,"[{'height': 576, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116134008122429760841"">icad dali</a>'], 'photo_reference': 'AUGGfZmoH4w709YJfnFfb2eFMbTgsZWwfCqwUD8kd5gSs_z6XYgP1TBPjEoHxPoxvVSS41gLfiu5Z_ZQUKv8zikRq0yPqeUx3qfpnxdFCGaGJvtnIx6fELjr3znju5r1N-NmU6NK4UQaynOVwkja7UCfGjAW0rtKgxMLF98o2_D5lE8ZuG1A', 'width': 576}]",ChIJ1bjNPzHrA2gRc78VhZhnR1U,0.0,ChIJ1bjNPzHrA2gRc78VhZhnR1U,"['tourist_attraction', 'point_of_interest', 'establishment']",0.0,,,True,,https://www.google.com/maps/place/?q=place_id:ChIJ1bjNPzHrA2gRc78VhZhnR1U
